BusinessName,BusinessType,AddressLine1,PostCode,lon,lat,RatingValue,FHRSID
The Little Scarlet Door,Restaurant/Cafe/Canteen,12-13 GREEK STREET,W1D 4DL,-0.1308723,51.5143654,3,1516077
The Oystermen,Restaurant/Cafe/Canteen,32 HENRIETTA STREET,WC2E 8NA,-0.1236342,51.5112822,3,977269
The Rajdoot,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 49 PADDINGTON STREET,W1U 4HW,-0.1534945,51.5205599,3,1789557
The Roxy,Restaurant/Cafe/Canteen,BASEMENT ASHBROOK HOUSE 3-5 RATHBONE PLACE,W1T 1HJ,-0.132956,51.5166288,3,414091
The Thin White Duke,Restaurant/Cafe/Canteen,22 GREAT WINDMILL STREET,W1D 7LD,-0.1344138,51.511643,3,1450607
The Veg Box Cafe,Restaurant/Cafe/Canteen,136 MARYLEBONE ROAD,NW1 5PH,-0.1582662,51.5223346,3,1633838
The Windmill Soho,Restaurant/Cafe/Canteen,17-19 GREAT WINDMILL STREET,W1D 7JZ,-0.1341685,51.5112974,3,413766
The Zoo Bar And Club,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR CAMEO HOUSE 13-17 BEAR STREET,WC2H 7AS,-0.1289556,51.5108457,3,413259
thirty7 Bedford Street,Restaurant/Cafe/Canteen,37 BEDFORD STREET,WC2E 9EN,-0.1240796,51.5106149,3,1698397
Tigermilk,Restaurant/Cafe/Canteen,127 CHARING CROSS ROAD,WC2H 0EW,-0.1302218,51.5150567,3,1832283
Toi And Moi Cafe,Restaurant/Cafe/Canteen,38 BERWICK STREET,W1F 8RT,-0.1357699,51.5147851,3,411342
Tongue and Brisket,Restaurant/Cafe/Canteen,,W1T 2PL,-0.1347084,51.5195973,3,1152031
Trattoria Verdi,Restaurant/Cafe/Canteen,,WC1B 4BL,-0.1225348,51.5204912,3,423728
Tunnel Meals,Takeaway/sandwich shop,UNIT 12 AND 13 THE ARCHES,WC2N 6NG,-0.124097,51.5080882,3,1182404
TURKISH GOZLEME,Takeaway/sandwich shop,,W1T 4TD,-0.1349706,51.5209413,3,1708626
Tutti's,Restaurant/Cafe/Canteen,,WC1N 3LW,-0.1185529,51.5223249,3,426498
Two Point Thai Restaurant,Restaurant/Cafe/Canteen,26 CRAWFORD STREET,W1H 1LL,-0.1607475,51.5197836,3,412418
UK OMNISCIENT LTD,Restaurant/Cafe/Canteen,,WC1H 9EW,-0.1247503,51.5265608,3,1798578
Ukrainian Catholic Cathedral - Parish Kitchen And Hall,Restaurant/Cafe/Canteen,THE CLERGY HOUSE 21 BINNEY STREET,W1K 5BQ,-0.1506249,51.5134735,3,1427799
Valencia Cafe Restaurant Ltd,Restaurant/Cafe/Canteen,,WC1N 1AB,-0.1252494,51.5256425,3,426495
Vantra Vegan,Takeaway/sandwich shop,BASEMENT 3-5 WARDOUR STREET,W1D 6PB,-0.1318888,51.5106586,3,1283987
Vasco & Piero'S Pavilion Restaurant,Restaurant/Cafe/Canteen,11 D'ARBLAY STREET,W1F 8DT,-0.1361772,51.5146926,3,1350422
Violas,Restaurant/Cafe/Canteen,38 TAVISTOCK STREET,WC2E 7PB,-0.1199922,51.5122311,3,1523776
Wallacespace,Other catering premises,,WC1H 9AD,-0.129302993416786,51.526985168457,3,973273
Wok And Fire,Restaurant/Cafe/Canteen,33 HAYMARKET,,-0.1327835,51.5099264,3,1568165
Wonderful Patisserie,Restaurant/Cafe/Canteen,45 GERRARD STREET,W1D 5QQ,-0.1301061,51.5119611,3,412654
WONI,Restaurant/Cafe/Canteen,,WC1R 4PF,-0.1175449,51.5198537,3,1798555
Woolleys,Restaurant/Cafe/Canteen,Mezo Limited T/A Woolleys,WC1X 8SP,-0.118243001401424,51.5200538635254,3,424405
Wrights Cafe,Restaurant/Cafe/Canteen,15A PALL MALL,SW1Y 5LU,-0.1335211,51.5070425,3,413474
WUXIAN TEA,Restaurant/Cafe/Canteen,,WC2H 8EG,-0.1258922,51.51666,3,1420411
Xian biangbiang Noodles Covent Garden,Restaurant/Cafe/Canteen,GROUND FLOOR 36 WELLINGTON STREET,WC2E 7BD,-0.1207031,51.5124673,3,1619553
Yakiniku Like-Soho,Restaurant/Cafe/Canteen,47 GREEK STREET,W1D 4EE,-0.1310074,51.5138819,3,1609832
Yangguofu Malatang,Restaurant/Cafe/Canteen,47-49 CHARING CROSS ROAD,WC2H 0AN,-0.1286119,51.5118474,3,1852710
Ye Grapes Public House,Restaurant/Cafe/Canteen,16 SHEPHERD MARKET,W1J 7QQ,-0.1463041,51.5066607,3,411083
Yemen Land,Restaurant/Cafe/Canteen,67 EDGWARE ROAD,W2 1DH,-0.1624111,51.5153403,3,1935985
Yiqi Lah,Restaurant/Cafe/Canteen,18 NEWPORT COURT,WC2H 7JS,-0.1287131,51.51184,3,1436827
Yo Sushi,Restaurant/Cafe/Canteen,CONCESSION 1 GROUND FLOOR SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,3,411050
Young Cheng,Restaurant/Cafe/Canteen,39 WARDOUR STREET,W1D 6PX,-0.1323483,51.5114033,3,412173
Zebrano,Restaurant/Cafe/Canteen,BASMENT AND GROUND FLOOR 18 GREEK STREET,W1D 4DS,-0.1305694,51.5140188,3,413788
Zhangliang Malatang Chinatown,Restaurant/Cafe/Canteen,112A SHAFTESBURY AVENUE,W1D 5EJ,-0.130755,51.5123042,3,1531161
Zipbab Limited,Restaurant/Cafe/Canteen,,WC1R 4PF,-0.1175707,51.519926,3,1043942
3 GORGES,Restaurant/Cafe/Canteen,,W1T 2QN,-0.1353242,51.519697,2,1803468
60 Degrees Coffee,Restaurant/Cafe/Canteen,UNIT 10B 10 GREYCOAT PLACE,SW1P 1SB,-0.1347988,51.4965773,2,1836353
Aik sitar,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 149 STRAND,WC2R 1JA,-0.1180613,51.5115257,2,1698379
Alex Coffee,Restaurant/Cafe/Canteen,1 HANSON STREET,W1W 6TA,-0.1403229,51.5194166,2,1955310
Antidote,Restaurant/Cafe/Canteen,12A NEWBURGH STREET,W1F 7RR,-0.1389006,51.5136477,2,411143
Arcadia Games,Restaurant/Cafe/Canteen,46-48 ESSEX STREET,WC2R 3JF,-0.1129293,51.512954,2,1809090
BAO SPOT,Restaurant/Cafe/Canteen,,WC1B 3BL,-0.1248319,51.5186125,2,1832020
Belt Noodles Skewer & Beer,Restaurant/Cafe/Canteen,19B RUPERT STREET,W1D 6DF,-0.1329864,51.5109548,2,1884164
Bento Ya,Restaurant/Cafe/Canteen,,W1T 5LG,-0.1387307,51.5241755,2,939496
Bleur Studios,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 62-64 BAKER STREET,W1U 7DF,-0.1557836,51.5192021,2,1859905
Bloomsbury Bowling Lanes,Restaurant/Cafe/Canteen,Tavistock Hotel,WC1H 9EU,-0.128290995955467,51.524242401123,2,425174
Bloomsbury Cafe,Restaurant/Cafe/Canteen,,WC1H 0AH,-0.1327548,51.5250697,2,424215
Bocconcino Soho,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 58-59 GREAT MARLBOROUGH STREET,W1F 7JY,-0.137349,51.5145853,2,1671889
Bone Daddies,Restaurant/Cafe/Canteen,35 CRANBOURN STREET,WC2H 7AD,-0.1279556,51.5113333,2,1652149
Bonne Bouche,Restaurant/Cafe/Canteen,2-3 THAYER STREET,W1U 3JB,-0.1517896,51.518168,2,413134
Breddos Tacos,Restaurant/Cafe/Canteen,MARKET HALL WEST END 9 HOLLES STREET,W1G 0BD,-0.1447501,51.515467,2,1873484
Burger And Lobster,Restaurant/Cafe/Canteen,10 WARDOUR STREET,,-0.1348287,51.5143057,2,874396
Cafe Botanical,Takeaway/sandwich shop,,WC1V 6PX,-0.1221959,51.5175182,2,1411760
Cafe Deco,Restaurant/Cafe/Canteen,,WC1E 7DB,-0.1304761,51.5201684,2,425193
Cafe Mumbai,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 19 NEW ROW,WC2N 4LA,-0.1260002,51.5112211,2,1643111
Caffe Grana,Restaurant/Cafe/Canteen,ST JAMES'S PARK UNDERGROUND STATION 55 BROADWAY,SW1H 0BD,-0.1335011,51.4994254,2,1669410
Caffe Nero,Restaurant/Cafe/Canteen,,WC1B 4BL,-0.1224517,51.5204089,2,424664
Carlotta,Restaurant/Cafe/Canteen,77 MARYLEBONE HIGH STREET,W1U 5JX,-0.1522385,51.5209628,2,1619590
Cay Tre,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 42-43 DEAN STREET,W1D 4QA,-0.1473135,51.5130345,2,715212
Chill House,Restaurant/Cafe/Canteen,8-10 SHEPHERD STREET,W1J 7JE,-0.1467788,51.5063265,2,1650736
Chinese Tapas House,Restaurant/Cafe/Canteen,15 LITTLE NEWPORT STREET,WC2H 7JJ,-0.128716,51.5117681,2,412475
Ciera,Restaurant/Cafe/Canteen,40 MARGARET STREET,W1G 0JH,-0.1427302,51.5162264,2,1781732
Clos Maggiore,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 33 KING STREET,WC2E 8JD,-0.1247702,51.5116961,2,410994
Coffee Date,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 62 UPPER MONTAGU STREET,W1H 1SW,-0.1606295,51.5209238,2,1876960
Cold Stone Creamery,Takeaway/sandwich shop,BASEMENT AND GROUND FLOOR 39 CHARING CROSS ROAD,WC2H 0AR,-0.1286432,51.5110835,2,1637183
COQPIT LIMITED,Restaurant/Cafe/Canteen,,WC1A 1BH,-0.1250727,51.5169617,2,1942047
Courtyard Wine Cellars,Restaurant/Cafe/Canteen,17-18B THE MARKET,WC2E 8RB,-0.1226548,51.511968,2,1843876
Crunch,Restaurant/Cafe/Canteen,60 DEAN STREET,W1D 6AW,-0.1320199,51.512738,2,1796117
Cu4tro Restaurant & Tequila Bar,Restaurant/Cafe/Canteen,21 GREAT WINDMILL STREET,W1D 7LB,-0.1343724,51.5115974,2,1656567
Cuppacha,Restaurant/Cafe/Canteen,23 NEWPORT COURT,WC2H 7JS,-0.1291039,51.5118857,2,1104412
Curry House Coco Ichibanya,Restaurant/Cafe/Canteen,39 JAMES STREET,W1U 1EB,-0.1510676,51.5157106,2,1264727
DASHUO LTD,Restaurant/Cafe/Canteen,,NW1 1JD,-0.1297073,51.5290769,2,1314200
Day Day Drink,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 38 WILLIAM IV STREET,WC2N 4DD,-0.1264991,51.5096014,2,1576244
Delamina Townhouse,Restaurant/Cafe/Canteen,13 TAVISTOCK STREET,WC2E 7PS,-0.1204224,51.512283,2,1760270
Diba restaurant,Restaurant/Cafe/Canteen,5-7 BLANDFORD STREET,W1U 3DB,-0.1513146,51.518862,2,1666267
Diwana,Restaurant/Cafe/Canteen,,NW1 2HL,-0.1364641,51.5270801,2,1784220
Drummond Villa Ltd,Restaurant/Cafe/Canteen,,NW1 2HN,-0.1370529,51.5271344,2,426265
Drunch,Restaurant/Cafe/Canteen,1 WOODSTOCK STREET,W1C 2AA,-0.14703,51.5139833,2,412233
Drury 188-189,Restaurant/Cafe/Canteen,,WC2B 5QD,-0.1238964,51.5161245,2,964216
Ecco Pizza,Restaurant/Cafe/Canteen,,WC2B 5QD,-0.1237401,51.5160681,2,865578
El Pastor Soho,Restaurant/Cafe/Canteen,66-68 BREWER STREET,W1F 9TP,-0.1365364,51.5111912,2,1384928
Everbean,Restaurant/Cafe/Canteen,30 AVERY ROW,W1K 4BB,-0.1453976,51.5123028,2,412289
Farmer J,Restaurant/Cafe/Canteen,8 ORCHARD PLACE,SW1H 0BF,-0.1333958,51.4986981,2,1624421
Fengwei Hotpot,Restaurant/Cafe/Canteen,46 GERRARD STREET,W1D 5QH,-0.1300326,51.5119959,2,1791319
Franx Snack Bar,Restaurant/Cafe/Canteen,,WC2H 8JL,-0.1265278,51.5152223,2,423814
FRESCO at the WASH HOUSE Cafe,Restaurant/Cafe/Canteen,34 GREAT SMITH STREET,SW1P 3BU,-0.1296239,51.4973492,2,1920934
FWST Ltd t/a Feng Wei Shi Tang Restaurant,Restaurant/Cafe/Canteen,GROUND FLOOR 46 GERRARD STREET,W1D 5QH,-0.1300326,51.5119959,2,1740518
Gaardz,Restaurant/Cafe/Canteen,,WC1N 1AG,-0.1256878,51.526198,2,1853790
Gazette Chancery,Restaurant/Cafe/Canteen,17-18 Took's Court,EC4A 1LB,-0.11108,51.516781,2,1427980
Giannino Mayfair,Restaurant/Cafe/Canteen,8-10 BLENHEIM STREET,W1S 1LH,-0.1467319,51.5138706,2,1406476
Glasshouse Stores Public House,Restaurant/Cafe/Canteen,55 BREWER STREET,W1F 9UJ,-0.1353159,51.5114325,2,413310
Gong Cha,Restaurant/Cafe/Canteen,3 GARRICK STREET,WC2E 9AR,-0.125652,51.5112785,2,1357871
Goodwhich,Restaurant/Cafe/Canteen,6 NEW ROW,WC2N 4LH,-0.1263407,51.5110018,2,1516081
Gopals Of Soho,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 12 BATEMAN STREET,W1D 4AH,-0.1322815,51.5137404,2,413240
Gouqi,Restaurant/Cafe/Canteen,25 COCKSPUR STREET,SW1Y 5BN,-0.12965904,51.50754196,2,1955286
Govindas Restaurant,Restaurant/Cafe/Canteen,9-10 SOHO STREET,,-0.1327018,51.5157974,2,413032
Guptas,Takeaway/sandwich shop,,NW1 2HN,-0.1364379,51.5273675,2,426261
Hagen Espresso Bar Mayfair,Takeaway/sandwich shop,27-29 SWALLOW STREET,W1B 4DW,-0.1379766,51.5098022,2,1320460
Haldiram,Restaurant/Cafe/Canteen,19 IRVING STREET,WC2H 7AU,-0.1293595,51.509782,2,1946256
Hankki,Restaurant/Cafe/Canteen,7 WARDOUR STREET,W1D 6PE,-0.1318995,51.5107487,2,1660533
Happy Lemon,Restaurant/Cafe/Canteen,24A NEWPORT COURT,WC2H 7JS,-0.1291581,51.511883,2,908535
HEALTH FOODS LONDON LTD,Takeaway/sandwich shop,,W1T 5LF,-0.1386579,51.5241923,2,1803456
High Yaki,Restaurant/Cafe/Canteen,10 NEWPORT PLACE,WC2H 7PR,-0.1294465,51.5122294,2,1633853
Homeslice Marylebone,Restaurant/Cafe/Canteen,50 JAMES STREET,W1U 1HB,-0.1507086,51.515678,2,589800
HONEY AND CO. DAILY,Takeaway/sandwich shop,,WC1E 7DB,-0.1319767,51.5197786,2,1631477
Honi Poke,Takeaway/sandwich shop,CONCESSION SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,2,1269073
Hungerford House Bar & Kitchen,Restaurant/Cafe/Canteen,HUNGERFORD HOUSE VICTORIA EMBANKMENT,WC2N 6PA,-0.1220361,51.5073898,2,1131381
Hungreek Ltd,Takeaway/sandwich shop,,WC2A 1AA,-0.1139338,51.5179432,2,1634017
Il Castelletto Restaurant,Restaurant/Cafe/Canteen,,WC1A 2JB,-0.12449,51.518381,2,746331
Inamo,Restaurant/Cafe/Canteen,11-14 HANOVER PLACE,WC2E 9JP,-0.1231297,51.5133875,2,839671
Italia Uno,Restaurant/Cafe/Canteen,,W1T 4PX,-0.1370929,51.5205074,2,423676
Jazz After Dark,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 9 GREEK STREET,W1D 4DQ,-0.1310112,51.5144935,2,413780
JIN CHENG ALLEY,Takeaway/sandwich shop,,WC1A 1BH,-0.1254184,51.5169672,2,1579326
Joe & The Juice,Restaurant/Cafe/Canteen,RESTAURANT ZIG ZAG BUILDING 70 VICTORIA STREET,SW1E 6SQ,-0.138442,51.4973277,2,1010828
Joe Blakes,Takeaway/sandwich shop,FOURTH FLOOR 75 DAVIES STREET,W1K 5JN,-0.1493115,51.5138754,2,1761646
Kastner And Ovens,Restaurant/Cafe/Canteen,GROUND 52 FLORAL STREET,WC2E 9DA,-0.1227948,51.513472,2,410786
Kawan by Uncle Roger,Restaurant/Cafe/Canteen,12 MACCLESFIELD STREET,W1D 5BP,-0.131156,51.5120138,2,1955305
Kebhouze,Restaurant/Cafe/Canteen,159 OXFORD STREET,W1D 2JL,-0.1375096,51.5155951,2,1686857
King of Falafel,Takeaway/sandwich shop,,WC1N 1BN,-0.1234869,51.5260819,2,1918519
King of Wings,Takeaway/sandwich shop,BASEMENT AND GROUND FLOOR 29 STRUTTON GROUND,SW1P 2HY,-0.1336069,51.4971879,2,1893191
KINKALLY,Restaurant/Cafe/Canteen,Ground & Basement,W1T 1RS,-0.1357067,51.5191545,2,1608853
Kitchen India,Restaurant/Cafe/Canteen,County Hall Riverside Building,SE1 7PB,-0.119264,51.50283,2,1354721
Kung Fu Noodle,Restaurant/Cafe/Canteen,64 SHAFTESBURY AVENUE,W1D 6LU,-0.1322191,51.511743,2,1590020
LA BELLEZZA DEL CIBO,Restaurant/Cafe/Canteen,UNIT 1 GROUND FLOOR PRINCE FREDERICK HOUSE 35-39 MADDOX STREET,W1S 2PP,-0.142255,51.5126757,2,766874
LA DOLCE LONDON,Takeaway/sandwich shop,,WC1N 1AG,-0.1254001,51.5258337,2,1708610
Layalina,Restaurant/Cafe/Canteen,32 COVENTRY STREET,W1D 6BR,-0.1319641,51.5102281,2,413575
Lazo doner kebab and grill,Restaurant/Cafe/Canteen,GROUND FLOOR AND BASEMENT 132 GREAT PORTLAND STREET,W1W 6PU,-0.1424614,51.5199991,2,1961567
Liu Xiaomian,Restaurant/Cafe/Canteen,43 WEYMOUTH MEWS,W1G 7EQ,-0.1462074,51.5200403,2,1149539
Macellaio RC Soho,Restaurant/Cafe/Canteen,39-45 SHAFTESBURY AVENUE,W1D 6LA,-0.1328787,51.5118254,2,1717025
Maki Nori,Restaurant/Cafe/Canteen,14 MOOR STREET,W1D 5AP,-0.1298385,51.5135665,2,1907903
MAO MASTER,Restaurant/Cafe/Canteen,,WC1B 4HH,-0.1224517,51.5204089,2,1876678
Meet Fresh,Restaurant/Cafe/Canteen,100-102 SHAFTESBURY AVENUE,W1D 5EE,-0.1310899,51.5122196,2,1544583
MOI Restaurant,Restaurant/Cafe/Canteen,84-86 WARDOUR STREET,W1F 0TQ,-0.1335803,51.5133474,2,1802756
Mood,Restaurant/Cafe/Canteen,3 ARTILLERY ROW,SW1P 1RH,-0.1354221,51.4971898,2,1544590
Nags Head Public House,Restaurant/Cafe/Canteen,10 JAMES STREET,WC2E 8BT,-0.1237239,51.5129563,2,411537
Nellie Dean Public House,Restaurant/Cafe/Canteen,89 DEAN STREET,W1D 3SU,-0.1334469,51.514847,2,465181
Nina,Restaurant/Cafe/Canteen,GROUND FLOOR NORTH 18 THAYER STREET,W1U 3JY,-0.1515275,51.5171657,2,1889029
Noodle Inn,Restaurant/Cafe/Canteen,4-6 OLD COMPTON STREET LONDON,W1D 4TA,-0.1297684,51.5138712,2,1775714
O Ver Piccadilly,Restaurant/Cafe/Canteen,1 NORRIS STREET,SW1Y 4RJ,-0.1328788,51.5091488,2,1946250
OHHO CAFE,Takeaway/sandwich shop,Ground Floor,W1T 5LZ,-0.140795,51.5237496,2,1841680
Old Coffee House Public House,Restaurant/Cafe/Canteen,49 BEAK STREET,W1F 9SF,-0.1374434,51.5126264,2,413255
Old Town 97,Restaurant/Cafe/Canteen,19 WARDOUR STREET,W1D 6PL,-0.132048,51.5109939,2,412163
Oriental Dragon Cuisine,Restaurant/Cafe/Canteen,,W1T 6NS,-0.141305,51.522785,2,470888
Osteria,Restaurant/Cafe/Canteen,366-368 STRAND,WC2R 0JF,-0.1204573,51.5110875,2,1929445
Papa L'S Kitchen,Restaurant/Cafe/Canteen,16-17 JERMYN STREET,SW1Y 6LT,-0.1349044,51.5091598,2,1380226
Pho And Bun,Restaurant/Cafe/Canteen,FIRST FLOOR 76 SHAFTESBURY AVENUE,W1D 6ND,-0.131779,51.5119338,2,828670
Pintxito,Restaurant/Cafe/Canteen,34 THE MARKET,WC2E 8RE,-0.1229392,51.5120625,2,1846169
Poke House,Restaurant/Cafe/Canteen,13 NEW ROW,WC2N 4LF,-0.1256771,51.5110181,2,1516062
Purcha,Takeaway/sandwich shop,INGERSOLL HOUSE 7-9 KINGSWAY,WC2B 6XF,-0.1183265,51.5134814,2,1592666
Q Beef Noodles,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 24 ROMILLY STREET,W1D 5AH,-0.1312507,51.5128696,2,1822231
Raavi,Takeaway/sandwich shop,,NW1 2HL,-0.1366229,51.5270737,2,1262816
Red Farm / Dovetail Cocktail Bar,Restaurant/Cafe/Canteen,9 RUSSELL STREET,WC2B 5HZ,-0.1215311,51.5123097,2,988463
Red Lion Cafe,Restaurant/Cafe/Canteen,Red Lion Square Gardens,WC1R 4QH,-0.118418000638485,51.5189590454102,2,1097463
Reubens Cafe and Bakery,Restaurant/Cafe/Canteen,50-52 BAKER STREET,W1U 7BT,-0.1556434,51.5187502,2,1849320
Ristorante Anacapri,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 10 DORSET STREET,W1U 6QR,-0.1558649,51.519689,2,412896
Roasting Plant Coffee,Takeaway/sandwich shop,GROUND FLOOR PART 190 STRAND,WC2R 1DT,-0.1140687,51.5125857,2,1243406
Robata,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 56 OLD COMPTON STREET,W1D 4UE,-0.1324014,51.5129239,2,412537
Salt Whisky Bar And Dining Room,Restaurant/Cafe/Canteen,13 EDGWARE ROAD,W2 2JE,-0.1621812,51.5142486,2,412718
Santo Remedio Marylebone,Restaurant/Cafe/Canteen,13-14 THAYER STREET,W1U 3JR,-0.1515742,51.5174362,2,1775723
Sartori Restaurant,Restaurant/Cafe/Canteen,15-18 GREAT NEWPORT STREET,WC2H 7JE,-0.1278231,51.5117538,2,1411861
Seoul Plaza,Takeaway/sandwich shop,65 CHARING CROSS ROAD,WC2H 0NE,-0.1287992,51.5122011,2,1523781
SHAH TANDOORI,Restaurant/Cafe/Canteen,,NW1 2PB,-0.1381333,51.5264502,2,1824246
Shakespeare's Head Public House,Restaurant/Cafe/Canteen,29 GREAT MARLBOROUGH STREET,W1F 7HZ,-0.1395776,51.5136585,2,428085
SHREE KRISHNA VADA PAV,Restaurant/Cafe/Canteen,38 EASTCASTLE STREET,W1W 8DS,-0.1393133,51.5166039,2,1846192
SOHO COFFEE,Restaurant/Cafe/Canteen,,WC2B 6TD,-0.1194756,51.5153253,2,1759050
SOHOHAS RESTAURANT,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 34-35 D'ARBLAY STREET,W1F 8EX,-0.1352961,51.5147415,2,1846179
SONTAG,Restaurant/Cafe/Canteen,,WC2B 6TD,-0.1194756,51.5153253,2,1722410
SuperStar BBQ,Restaurant/Cafe/Canteen,,WC2H 8AB,-0.1277126,51.5157689,2,1640829
SUSHI JOY,Takeaway/sandwich shop,15A LITTLE NEWPORT STREET,WC2H 7JJ,-0.128716,51.5117681,2,1777690
Sushi Kyu,Restaurant/Cafe/Canteen,30 BREWER STREET,W1F 0SS,-0.1347072,51.5122232,2,1686877
Sussex Restaurant,Restaurant/Cafe/Canteen,63-64 FRITH STREET,W1D 3JW,-0.1322417,51.5143602,2,1206499
TARIM,Restaurant/Cafe/Canteen,,WC1X 8SP,-0.1179951,51.5201217,2,1363454
Tenmaru,Restaurant/Cafe/Canteen,50 MARGARET STREET,W1W 8SF,-0.1417435,51.5163906,2,1576248
Thai Tho,Restaurant/Cafe/Canteen,42 RUPERT STREET,W1D 6DP,-0.1328081,51.5114376,2,414112
The Big Easy,Restaurant/Cafe/Canteen,LOWER GROUND FLOOR AND GROUND FLOOR 12 MAIDEN LANE,WC2E 7NA,-0.1228754,51.5104607,2,654324
The Bloomsbury Ballroom/ The London Cabaret Club,Restaurant/Cafe/Canteen,Ballroom And Premises At Basement Level 1 Victoria House,WC1B 4DA,-0.122126996517181,51.5192070007324,2,1016129
The Chandos Public House,Restaurant/Cafe/Canteen,29 ST MARTIN'S LANE,WC2N 4ER,-0.1265862,51.5095848,2,480953
The Counter Soho,Restaurant/Cafe/Canteen,15 KINGLY STREET,W1B 5PS,-0.139226,51.5127356,2,1740527
The Gate,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR FORMER SITE OF 24 SEYMOUR PLACE,W1H 7NL,-0.1611083,51.5151221,2,963664
The Generator Ltd (Restaurant),Restaurant/Cafe/Canteen,,WC1H 9SE,-0.1247004,51.5260204,2,425359
The Grenadier Public House,Restaurant/Cafe/Canteen,18 WILTON ROW,SW1X 7NR,-0.1549297,51.5014641,2,427774
The Lowdown,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 38 BEDFORD STREET,WC2E 9EU,-0.1240382,51.5105693,2,1788613
The Palomar,Restaurant/Cafe/Canteen,34 RUPERT STREET,W1D 6DN,-0.132629,51.5112369,2,414111
The Port House,Restaurant/Cafe/Canteen,417 STRAND,WC2R 0PD,-0.1232524,51.5100531,2,428150
The Salisbury Public House,Restaurant/Cafe/Canteen,THE SALISBURY PUBLIC HOUSE 90 ST MARTIN'S LANE,WC2N 4AP,-0.1272824,51.5108819,2,427865
The Service,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR WEST 19 SAVILE ROW,W1S 3PP,-0.1404325,51.5114238,2,1740521
THE SHELL,Restaurant/Cafe/Canteen,,WC1B 5AA,-0.1226534,51.5207629,2,1290542
The Yard Bar,Restaurant/Cafe/Canteen,57 RUPERT STREET,W1D 7PL,-0.1339094,51.5119947,2,414117
Thenga Cafe,Restaurant/Cafe/Canteen,,WC1H 8BS,-0.1245098,51.5275012,2,947360
Truffle Burger,Restaurant/Cafe/Canteen,ST JAMES HOUSE 15-16 PICTON PLACE,W1U 1BW,-0.1510725,51.5152341,2,1619613
UNCOMMON HOLBORN,Restaurant/Cafe/Canteen,,WC1V 6NU,-0.1175255,51.5182257,2,1640849
Waxy O'Connors,Restaurant/Cafe/Canteen,14-16 RUPERT STREET,W1D 6DD,-0.1321544,51.5108607,2,414105
Wolfox Savoy,Restaurant/Cafe/Canteen,93-95 STRAND,WC2R 0DW,-0.1211929,51.5103709,2,1709685
WOO JUNG HOLBORN,Restaurant/Cafe/Canteen,,WC1X 8SP,-0.118243001401424,51.5200538635254,2,1832045
Wootea,Takeaway/sandwich shop,GROUND FLOOR PART 26 WARDOUR STREET,W1D 6QL,-0.1318771,51.5112969,2,1264730
XIAN DAGE NOODLE,Restaurant/Cafe/Canteen,,WC1E 7LY,-0.1339118,51.5218058,2,1838089
Yellow Stone,Restaurant/Cafe/Canteen,GROUND FLOOR 21 STRUTTON GROUND,SW1P 2HY,-0.1336627,51.4972337,2,1688803
YEYE NOODLE & DUMPLING,Restaurant/Cafe/Canteen,99 WARDOUR STREET,W1F 0UF,-0.1337305,51.5128462,2,1920942
YiQi,Restaurant/Cafe/Canteen,14 LISLE STREET,WC2H 7BE,-0.1308586,51.5115325,2,1711409
YUM TEA,Restaurant/Cafe/Canteen,,WC1V 7DA,-0.11973108,51.51763261,2,1798552
BAB MANSOUR,Takeaway/sandwich shop,,WC2H 9AJ,-0.1255162,51.5149364,1,1408750
Bantof,Restaurant/Cafe/Canteen,31 GREAT WINDMILL STREET,W1D 7LP,-0.1347188,51.5115849,1,1531165
Big Bite,Restaurant/Cafe/Canteen,52 WARDOUR STREET,W1D 6QU,-0.132884,51.512401,1,412176
Bilmonte,Restaurant/Cafe/Canteen,30 GREAT WINDMILL STREET,W1D 7LW,-0.1347602,51.5116305,1,1415417
Cafe Babka,Restaurant/Cafe/Canteen,,WC1B 3PA,-0.12649,51.51801,1,1960284
Cafe Tpt,Restaurant/Cafe/Canteen,21 WARDOUR STREET,W1D 6PN,-0.1320602,51.511048,1,412165
